Price,Close,High,Low,Open,Volume
Ticker,RSP,RSP,RSP,RSP,RSP
Date,,,,,
2024-11-11,183.4893341064453,184.25295300237764,183.20172480169936,183.29099173259993,6861800
2024-11-12,182.0909881591797,183.36039746036113,181.51578470512052,183.21164446903225,5098300
2024-11-13,182.19017028808594,183.01329036544473,181.93231158826256,182.41826325653886,9745300
2024-11-14,180.73233032226562,182.46785253764344,180.6133127945038,182.26949503555804,7379500
2024-11-15,179.44308471679688,180.8215846331642,179.15547541430522,180.39513415681373,5450400
2024-11-18,180.1670379638672,180.5538108793121,179.37365335633712,179.61167327836193,3727300
2024-11-19,179.68109130859375,180.06787936737788,178.16375020318355,178.6199512833152,5787700
2024-11-20,180.28604125976562,180.36538123417048,178.8480401634904,179.81001654588925,4496700
2024-11-21,182.55709838867188,182.88437009739113,180.23646096235606,180.89098924724226,5642600
2024-11-22,183.99510192871094,184.2529454909431,182.96371254722976,182.99346314546605,6371300
2024-11-25,185.6612091064453,186.43475491741867,185.22484682691112,185.6116197323978,8582500
2024-11-26,185.6810302734375,185.8397102152521,184.76864330683185,185.71078087095873,5590500
2024-11-27,185.50253295898438,186.5339223505397,185.3438530118058,185.95871889143191,4801900
2024-11-29,186.06781005859375,186.6033510988959,185.79012771641956,185.90914524346044,3752500
2024-12-02,185.60169982910156,186.31574447136558,184.92733274060384,186.14715269924113,7664300
2024-12-03,184.77857971191406,185.83971972039996,184.58022220822434,185.60169979550406,8580300
2024-12-04,184.78848266601562,185.06616499879163,184.06452623646047,185.02650257948886,6576700
2024-12-05,183.8661651611328,184.93723205207294,183.80666396706144,184.77856724539996,6060200
2024-12-06,183.65792846679688,184.86783663660853,183.51908728989488,184.51081430563863,4527300
2024-12-09,182.90419006347656,184.33227926097413,182.8645276446803,184.17361445323706,5121100
2024-12-10,181.78355407714844,182.93396097802125,181.2777636447108,182.93396097802125,6296400
2024-12-11,181.9521484375,182.65626611212917,181.7637178919491,182.59676491512417,6041800
2024-12-12,181.28768920898438,182.12073621389652,181.28768920898438,181.92239385071065,3648800
2024-12-13,180.65298461914062,181.49594344606086,180.31580108837252,181.28768926104917,5418500
2024-12-16,180.0579376220703,181.31743505071913,179.889345861157,180.68273042564172,5199800
2024-12-17,178.6397705078125,179.81000098074009,178.3620881877093,179.41331627560737,7334500
2024-12-18,173.35386657714844,179.07613507448707,173.21502541530467,178.86786576544557,11216700
2024-12-19,172.77867126464844,175.14889808116453,172.72908189040118,174.24642292054253,10243000
2024-12-20,175.19850158691406,176.29931920076461,172.25307108316673,172.52084161965837,10861700
2024-12-23,175.4373321533203,175.59657095414633,173.8748450795275,174.561533934625,8102400
2024-12-24,176.760986328125,176.85055246402274,175.198483979059,175.52690832986616,2266500
2024-12-26,177.04959106445312,177.29839600703153,175.96480515941494,176.1041353198249,3493100
2024-12-27,175.8453826904297,177.13917142197315,174.949675790508,176.15389838781383,5401800
2024-12-30,174.0738983154297,174.7705491360701,172.7403074322254,174.41226940176233,6274500
2024-12-31,174.39234924316406,175.22834535860224,173.71560711516662,174.69091819968855,6324500
2025-01-02,173.88479614257812,175.83541835083318,173.0786705738509,175.47715381881954,9011900
2025-01-03,175.47715759277344,175.74585599756253,173.74546972155645,174.4122651468918,4949100
2025-01-06,175.35772705078125,177.1093236309891,175.0989753677274,176.28328936843184,8748100
2025-01-07,174.77053833007812,176.5420282441113,174.19330906128053,175.9647989753137,8469400
2025-01-08,174.97955322265625,175.1089214707946,173.30757605535047,174.34259796970238,6932900
2025-01-10,172.4218292236328,174.11369983541067,172.24269695001055,173.82509277706959,7406800
2025-01-13,173.8350372314453,173.8848012576383,171.55599061595487,171.7351228872311,8191400
2025-01-14,175.23829650878906,175.44728415353364,173.86488838564566,174.59139455569544,8081800
2025-01-15,176.92022705078125,178.15428987653303,176.44251061579777,177.87562954905044,9989500
2025-01-16,178.3135223388672,178.57227400921636,176.52212373608887,177.06949764052786,5759000
2025-01-17,179.1793670654297,179.84617769853156,178.8409959762296,179.22913109286478,5945500
2025-01-21,181.25938415527344,181.33900356031106,180.0850169132796,180.22434707563323,7561500
2025-01-22,180.6224365234375,181.52807494781882,180.56271058277832,181.4086534381967,8400200
2025-01-23,181.47833251953125,181.48827925040172,180.01535823159273,180.7219557696128,5414500
2025-01-24,181.319091796875,181.9759404877617,181.0702868551011,181.23947239320552,8858500
2025-01-27,181.43850708007812,181.47832437347006,180.29401046155195,180.3935233233358,11280900
2025-01-28,180.54281616210938,181.4783251447719,180.15468107205237,181.42856112074446,14005300
2025-01-29,179.9456787109375,181.20961203243272,179.60730764403266,180.55276335960704,7849500
2025-01-30,181.86647033691406,182.2844608274359,180.62244559636733,180.97076341221108,8669000
2025-01-31,180.37364196777344,182.35411965026867,180.17458585915068,181.52808539420096,10223500
2025-02-03,179.38836669921875,180.03525348676268,176.85055320389083,178.0647225595246,23419700
2025-02-04,179.60731506347656,179.9954501705711,178.88080887549933,179.0002303897288,7359000
2025-02-05,180.4831085205078,180.57267465379314,178.87084219213045,180.0352474823846,5616100
2025-02-06,180.24424743652344,181.22952044448556,179.24902769808222,181.22952044448556,5858800
2025-02-07,179.35850524902344,180.92099236588595,179.07984493282058,180.8115175855314,6525000
2025-02-10,179.86605834960938,180.23429997772126,179.21917159657588,180.16462730710484,5193400
2025-02-11,179.88597106933594,179.97553720285816,178.95046206806396,179.26893967949627,4882000
2025-02-12,178.8409881591797,179.24903190612335,177.7960043721148,177.89553242263466,8593000
2025-02-13,180.39352416992188,180.55276297254093,178.95045858757587,179.4381217259037,7191600
2025-02-14,180.2144012451172,181.30913390169434,180.15469048750282,180.8811966815589,10416200
2025-02-18,181.59774780273438,181.6276031801701,180.1944843198621,180.6920941915886,5629500
2025-02-19,181.96597290039062,182.14512034952614,180.8115143619335,181.12999196668636,6982400
2025-02-20,181.5081787109375,181.74702172652908,180.30395615922106,181.74702172652908,5153400
2025-02-21,178.96041870117188,181.74702178969466,178.54241305204556,181.74702178969466,7674000
2025-02-24,179.1096954345703,179.9257677138485,178.3533339091603,179.5077772509234,6196800
2025-02-25,179.28883361816406,179.8859715482653,178.30357577509994,179.35850629054352,9329900
2025-02-26,178.91065979003906,180.51296420464985,178.53247142328362,179.84616879042463,5829700
2025-02-27,177.34815979003906,179.69687905219922,177.248646924653,178.9405174947013,6878000
2025-02-28,179.31869506835938,179.38836774309814,176.6614600425388,177.82586537840294,9252600
2025-03-03,177.40786743164062,180.53285684384898,176.46241170490578,180.01535350689093,7704400
2025-03-04,174.54164123535156,177.00978191553094,174.00421407668114,176.42260591900222,10009200
2025-03-05,176.16384887695312,176.65151203906512,173.70565479033036,174.3824121415439,6327500
2025-03-06,174.21322631835938,175.70605599514764,173.3672834271732,174.57150604822252,8624700
2025-03-07,175.8453826904297,176.27331990013067,173.18814774044074,173.7554151097942,11727400
2025-03-10,173.36727905273438,175.88518382918372,172.09339897555245,174.2430773004901,16835700
2025-03-11,171.05838012695312,173.48671881252238,170.14277975443252,173.39713749134913,17834700
2025-03-12,170.25225830078125,172.26259136091036,169.28689388090237,171.7848901094375,15640500
2025-03-13,168.6200714111328,170.87922444821285,168.03289541557103,170.2621930756461,8687700
2025-03-14,171.83465576171875,172.06355206561136,169.48593640647758,170.05320380061997,7120600
2025-03-17,174.1535186767578,174.80040547393315,171.725179929335,171.725179929335,8485500
2025-03-18,173.24786376953125,173.9445145889967,172.51139565418268,173.9445145889967,6404500
2025-03-19,174.5316925048828,175.3676886831017,173.0090074166917,173.4269979128766,7666100
2025-03-20,173.80517578125,174.91981703696024,173.3274745553525,173.72555637929239,7686200
2025-03-21,173.00900268554688,173.34737376570305,171.48631763899547,172.64077622689746,7787700
2025-03-24,175.69000244140625,175.97000122070312,174.33999633789062,174.63999938964844,9323400
2025-03-25,175.27000427246094,176.08999633789062,174.52999877929688,175.9600067138672,4313100
2025-03-26,174.94000244140625,176.32000732421875,174.3800048828125,175.6199951171875,4641600
2025-03-27,174.49000549316406,175.50999450683594,173.61000061035156,174.64999389648438,5538300
2025-03-28,171.8000030517578,174.4499969482422,171.5500030517578,174.41000366210938,6786800
2025-03-31,173.22999572753906,173.99000549316406,170.1699981689453,170.7899932861328,10869400
2025-04-01,173.41000366210938,173.89999389648438,171.25999450683594,173.0,6370100
2025-04-02,174.86000061035156,175.38999938964844,171.94000244140625,171.94000244140625,7288600
2025-04-03,166.52999877929688,170.6300048828125,166.4600067138672,170.0,15808200
2025-04-04,157.17999267578125,163.11000061035156,156.94000244140625,162.85000610351562,29019500
2025-04-07,155.8699951171875,161.69000244140625,150.35000610351562,153.63999938964844,34004200
2025-04-08,152.92999267578125,160.6999969482422,150.7899932861328,160.3300018310547,17732800
2025-04-09,165.16000366210938,165.88999938964844,150.80999755859375,151.24000549316406,37769600
2025-04-10,159.60000610351562,162.30079650878906,155.5,162.14999389648438,20108805
