Date,Open,High,Low,Close
8/13/2021 12:00:00 AM,40.6289,46.4433,38.5188,44.9317
8/20/2021 12:00:00 AM,41.8701,43.9388,26.4791,33.3747
8/27/2021 12:00:00 AM,35.9653,52.6055,35.5932,52.4814
9/3/2021 12:00:00 AM,52.2549,57.0542,46.6529,54.9401
9/10/2021 12:00:00 AM,51.7983,53.7826,39.1071,39.2724
9/17/2021 12:00:00 AM,41.746,46.0074,35.8413,39.8098
9/24/2021 12:00:00 AM,26.6199,48.8247,24.8968,45.8591
10/1/2021 12:00:00 AM,44.2522,52.5947,35.7817,44.6179
10/8/2021 12:00:00 AM,40.7392,52.3614,34.7987,47.7011
10/15/2021 12:00:00 AM,45.9171,60.9016,43.3552,57.1311
10/22/2021 12:00:00 AM,50.8815,63.1708,50.7995,60.8163
10/29/2021 12:00:00 AM,59.1503,64.7467,51.1817,57.9976
11/5/2021 12:00:00 AM,56.3873,70.2801,56.3873,69.5493
11/12/2021 12:00:00 AM,65.8279,70.0893,59.5469,64.3608
11/19/2021 12:00:00 AM,60.6465,64.3232,45.9765,49.3732
11/26/2021 12:00:00 AM,47.3535,53.4949,31.9338,36.5765
12/3/2021 12:00:00 AM,38.5081,39.0726,18.0791,24.657
12/10/2021 12:00:00 AM,25.6255,39.6774,24.8184,32.5834
12/17/2021 12:00:00 AM,29.4661,30.8617,20.2166,22.1242
12/23/2021 12:00:00 AM,17.1005,35.3224,14.2972,34.1209
12/31/2021 12:00:00 AM,33.84,44.7642,32.24,42.7258
1/7/2022 12:00:00 AM,45.3674,55.2716,42.5889,44.8125
1/14/2022 12:00:00 AM,39.5136,50.6375,35.7257,43.8296
1/21/2022 12:00:00 AM,38.7739,39.0525,21.6442,22.4384
1/28/2022 12:00:00 AM,16.9512,29.5518,12.4206,20.8713
2/4/2022 12:00:00 AM,18.3076,31.6561,17.9518,25.7426
2/11/2022 12:00:00 AM,25.2473,41.3766,25.2473,31.4998
2/18/2022 12:00:00 AM,31.8686,40.1347,27.8306,31.3391
2/25/2022 12:00:00 AM,28.5261,34.3502,15.2536,34.1918
3/4/2022 12:00:00 AM,29.2905,38.8889,28.254,37.1281
3/11/2022 12:00:00 AM,34.3787,39.1962,28.5998,35.8934
3/18/2022 12:00:00 AM,35.1233,56.8643,29.662,56.7051
3/25/2022 12:00:00 AM,53.58,58.2737,47.8313,56.4715
4/1/2022 12:00:00 AM,51.6527,66.1091,51.0952,58.0542
4/8/2022 12:00:00 AM,54.7268,59.9601,40.8546,47.501
4/14/2022 12:00:00 AM,42.6859,51.72,40.44,49.1207
4/22/2022 12:00:00 AM,44.2046,58.9528,38.3939,38.9533
4/29/2022 12:00:00 AM,32.0943,38.2647,25.03,27.0292
5/6/2022 12:00:00 AM,23.28,40.4238,22.0312,27.4181
5/13/2022 12:00:00 AM,20.8633,22.9017,9.1926,15.5076
5/20/2022 12:00:00 AM,14.2686,23.6117,11.5861,15.5014
5/27/2022 12:00:00 AM,17.9313,43.0966,13.3733,42.9769
6/3/2022 12:00:00 AM,40.3033,48.0208,32.2284,43.64
6/10/2022 12:00:00 AM,47.421,50.9796,24.8298,26.2715
6/17/2022 12:00:00 AM,17.8758,18.4369,8.7811,10.3047
6/24/2022 12:00:00 AM,12.2744,27.3384,10.6699,27.1778
7/1/2022 12:00:00 AM,27.4187,32.6908,17.3564,27.7912
7/8/2022 12:00:00 AM,23.3829,33.8826,21.5348,32.9984
7/15/2022 12:00:00 AM,28.0949,31.5514,20.5386,31.3505
7/22/2022 12:00:00 AM,33.7219,54.4869,31.3103,51.7907
7/29/2022 12:00:00 AM,49.7586,70.3345,46.782,70.2136
8/5/2022 12:00:00 AM,64.0871,72.7309,63.0496,70.8922
8/12/2022 12:00:00 AM,69.1687,80.962,69.1687,80.7599
8/19/2022 12:00:00 AM,76.8795,81.2449,69.9878,71.8915
8/26/2022 12:00:00 AM,63.71,68.436,53.8711,54.1143
9/2/2022 12:00:00 AM,46.1663,52.0892,27.4939,31.6836
9/9/2022 12:00:00 AM,30.2637,46.572,24.6653,46.288
9/16/2022 12:00:00 AM,45.8012,52.6166,19.9675,23.9042
9/23/2022 12:00:00 AM,17.6614,26.4718,9.9553,12.1495
9/30/2022 12:00:00 AM,8.7805,16.3008,7.9675,12.9268
10/7/2022 12:00:00 AM,14.1812,28.1999,13.9781,21.6205
10/14/2022 12:00:00 AM,20.2279,29.1599,15.0897,21.8508
10/21/2022 12:00:00 AM,25.6421,39.7955,25.6421,39.7137
10/28/2022 12:00:00 AM,37.7914,61.7816,36.4826,61.6585
11/4/2022 12:00:00 AM,57.5708,64.8849,43.9375,58.8163
11/11/2022 12:00:00 AM,57.7714,74.928,55.9671,74.4339
11/18/2022 12:00:00 AM,71.8519,75.5967,64.7301,71.2696
11/25/2022 12:00:00 AM,65.0866,73.0435,64.4655,73.0021
12/2/2022 12:00:00 AM,67.7433,74.1186,62.754,73.6776
12/9/2022 12:00:00 AM,68.3465,68.7214,52.2102,56.1718
12/16/2022 12:00:00 AM,51.4178,65.025,34.7717,38.7935
12/23/2022 12:00:00 AM,35.9715,41.3793,27.7007,38.0531
12/30/2022 12:00:00 AM,34.0228,39.3401,27.7496,37.3519
1/6/2023 12:00:00 AM,37.7655,54.6921,33.121,53.4607
1/13/2023 12:00:00 AM,53.5881,73.758,49.0021,73.0361
1/20/2023 12:00:00 AM,71.3922,74.3633,55.8811,68.8323
1/27/2023 12:00:00 AM,65.5626,77.4714,63.4975,76.0288
2/3/2023 12:00:00 AM,70.0212,80.9524,68.1818,77.1587
2/10/2023 12:00:00 AM,73.1572,76.5232,62.4573,70.6911
2/17/2023 12:00:00 AM,66.1827,73.4415,60.6438,66.6094
2/24/2023 12:00:00 AM,58.48,59.6393,40.3433,48.1116
3/3/2023 12:00:00 AM,48.11,52.2337,36.6452,51.0977
3/10/2023 12:00:00 AM,47.8916,48.9673,18.6558,20.5084
3/17/2023 12:00:00 AM,13.8961,23.9479,13.6797,18.7066
3/24/2023 12:00:00 AM,16.6377,22.5989,12.7937,18.9295
3/31/2023 12:00:00 AM,17.9721,35.7922,17.5033,35.574
4/6/2023 12:00:00 AM,35.708,39.6416,28.3778,32.7941
4/14/2023 12:00:00 AM,29.1028,47.2648,29.0591,42.4945
4/21/2023 12:00:00 AM,41.5755,49.2341,41.2331,45.6493
4/28/2023 12:00:00 AM,44.1871,48.0996,32.0804,47.7064
5/5/2023 12:00:00 AM,46.09,51.5509,32.3259,46.1673
5/12/2023 12:00:00 AM,46.9325,47.7213,37.5439,40.4563
5/19/2023 12:00:00 AM,38.1746,45.8297,33.3773,42.1422
5/26/2023 12:00:00 AM,39.9473,48.2668,30.3775,36.8745
6/2/2023 12:00:00 AM,36.0281,53.8935,27.8047,53.2336
6/9/2023 12:00:00 AM,50.8818,63.7726,43.9153,59.5501
6/16/2023 12:00:00 AM,57.9576,65.1616,57.2944,64.2762
6/23/2023 12:00:00 AM,60.9929,61.3576,48.181,49.4676
6/30/2023 12:00:00 AM,47.7817,66.9916,47.6043,66.3713
7/7/2023 12:00:00 AM,64.5104,70.2307,51.4856,62.0169
7/14/2023 12:00:00 AM,58.9254,76.6014,58.7478,72.3632
7/21/2023 12:00:00 AM,69.2034,75.2894,67.8238,74.3533
7/28/2023 12:00:00 AM,71.9893,74.6655,65.0446,68.7054
8/4/2023 12:00:00 AM,68.0357,72.5,53.402,55.103
8/11/2023 12:00:00 AM,53.7153,57.5649,45.7923,50.4924
8/18/2023 12:00:00 AM,46.0161,47.359,26.5681,32.6613
8/25/2023 12:00:00 AM,31.808,33.3333,24.7867,28.828
9/1/2023 12:00:00 AM,28.828,44.2049,28.828,43.3962
9/8/2023 12:00:00 AM,39.4157,39.6854,26.4176,30.288
9/15/2023 12:00:00 AM,31.3964,36.3677,28.2109,33.0478
9/22/2023 12:00:00 AM,32.8674,36.7733,22.1721,22.6883
9/29/2023 12:00:00 AM,19.9458,27.4909,19.747,24.2301
10/6/2023 12:00:00 AM,22.976,23.4283,12.6187,20.724
10/13/2023 12:00:00 AM,18.9679,31.5217,18.8321,24.6259
10/20/2023 12:00:00 AM,25.3061,36.78,18.3636,18.5909
10/27/2023 12:00:00 AM,16.1364,19.582,13.9736,14.9294
11/3/2023 12:00:00 AM,15.4301,54.1894,14.7929,51.6393
11/10/2023 12:00:00 AM,50.6381,51.0483,37.3114,43.2556
11/17/2023 12:00:00 AM,40.695,66.0265,39.4147,61.4822
11/24/2023 12:00:00 AM,61.2002,65.4005,59.1762,65.2174
12/1/2023 12:00:00 AM,63.2326,72.4644,61.4927,72.4644
12/8/2023 12:00:00 AM,69.807,72.5184,64.6353,69.5753
12/15/2023 12:00:00 AM,67.7136,76.8733,64.9723,74.1667
12/22/2023 12:00:00 AM,74.3981,78.535,73.8205,77.0872
12/29/2023 12:00:00 AM,76.2523,79.0352,74.4661,75.2553
1/5/2024 12:00:00 AM,73.2591,77.1588,63.0576,66.4498
1/12/2024 12:00:00 AM,63.3953,70.4651,55.6073,59.1903
1/19/2024 12:00:00 AM,51.6069,53.1905,38.8268,49.9534
1/26/2024 12:00:00 AM,49.5345,58.3799,48.3931,55.0536
2/2/2024 12:00:00 AM,51.7241,59.2265,39.1061,44.3256
2/9/2024 12:00:00 AM,37.7323,45.5179,33.7825,45.0534
2/16/2024 12:00:00 AM,44.1245,53.5996,34.1702,49.2544
2/23/2024 12:00:00 AM,44.5946,51.0956,42.5443,49.1842
3/1/2024 12:00:00 AM,47.2041,55.8042,46.7381,55.2448
3/8/2024 12:00:00 AM,55.2239,63.5854,51.4699,60.2708
3/15/2024 12:00:00 AM,58.8427,63.5768,48.5019,53.9326
3/22/2024 12:00:00 AM,53.6517,66.9321,49.8594,61.3115
3/28/2024 12:00:00 AM,60.8899,69.9812,58.3685,68.9024
4/5/2024 12:00:00 AM,68.0432,68.3717,50.2814,54.4815
4/12/2024 12:00:00 AM,56.4319,59.5775,30.5998,32.7085
4/19/2024 12:00:00 AM,35.4733,37.254,20.8529,28.5581
4/26/2024 12:00:00 AM,28.8993,41.7057,26.4169,37.4707
5/3/2024 12:00:00 AM,38.1265,46.4822,31.007,43.1051
5/10/2024 12:00:00 AM,46.338,54.4857,44.2669,52.2311
5/17/2024 12:00:00 AM,52.6069,58.5996,51.5735,57.0555
5/24/2024 12:00:00 AM,56.5381,58.4666,41.3452,45.8353
5/31/2024 12:00:00 AM,47.9774,51.4824,36,51.3882
6/7/2024 12:00:00 AM,53.8136,53.9548,38.8784,39.8209
6/14/2024 12:00:00 AM,35.4854,49.1046,28.8136,30.6968
6/21/2024 12:00:00 AM,26.9774,35.3274,26.9303,33.7571
6/28/2024 12:00:00 AM,34.8092,40.9326,29.3591,35.8926
7/5/2024 12:00:00 AM,36.1451,39.604,29.2315,33.3333
7/12/2024 12:00:00 AM,34.213,62.4528,31.7625,61.0849
7/19/2024 12:00:00 AM,62.0755,72.4528,59.7831,61.1504
7/26/2024 12:00:00 AM,63.272,67.1233,56.7785,66.9816
8/2/2024 12:00:00 AM,65.8951,69.9905,40.5571,44.9481
8/9/2024 12:00:00 AM,30.7838,42.4729,25.3069,41.9538
8/16/2024 12:00:00 AM,40.4436,52.9939,37.093,52.7581
8/23/2024 12:00:00 AM,52.336,63.2026,50.3777,63.1554
8/30/2024 12:00:00 AM,64.4917,66.5721,56.9536,62.1391
9/6/2024 12:00:00 AM,58.7317,59.0629,36.8421,37.4585
9/13/2024 12:00:00 AM,37.6008,55.2133,31.1048,54.8341
9/20/2024 12:00:00 AM,56.324,69.7487,55.424,63.3476
9/27/2024 12:00:00 AM,63.4597,70.2933,59.3942,66.9347
10/4/2024 12:00:00 AM,63.7352,67.2813,52.0774,58.7069
10/11/2024 12:00:00 AM,54.1076,56.3267,44.6859,56.2795
10/18/2024 12:00:00 AM,54.5326,64.6197,53.1161,62.4586
10/25/2024 12:00:00 AM,61.2766,61.9858,42.2495,43.242
11/1/2024 12:00:00 AM,44.4707,50.1419,37.6832,38.2506
11/8/2024 12:00:00 AM,36.1229,59.3928,35.6974,57.7124
11/15/2024 12:00:00 AM,56.8581,59.1362,46.3913,47.5783
11/22/2024 12:00:00 AM,46.5812,58.4798,43.5897,58.0047
11/29/2024 12:00:00 AM,59.2011,63.1003,57.782,61.8277
12/6/2024 12:00:00 AM,61.3041,61.8277,50.9281,52.356
12/13/2024 12:00:00 AM,53,56.5714,40.4762,42.5238
12/20/2024 12:00:00 AM,41.4483,44.1162,15.1501,20.9624
12/27/2024 12:00:00 AM,19.9714,26.7303,17.5405,21.1933
1/3/2025 12:00:00 AM,17.1838,25.3703,14.7494,24.8925
1/10/2025 12:00:00 AM,26.4818,29.2543,19.5891,20.4111
1/17/2025 12:00:00 AM,19.1205,39.4258,18.5468,37.2727
1/24/2025 12:00:00 AM,42.5634,48.1588,40.0096,45.2722
1/31/2025 12:00:00 AM,42.1002,53.6516,41.376,45.229
2/7/2025 12:00:00 AM,34.0811,53.4129,32.8401,46.8765
2/14/2025 12:00:00 AM,48.7595,53.7691,42.0449,48.8794
2/21/2025 12:00:00 AM,49.4516,51.979,37.834,38.5973
2/28/2025 12:00:00 AM,38.8174,41.7462,32.808,37.6313
3/7/2025 12:00:00 AM,37.6313,40.4011,23.5547,29.3639
3/14/2025 12:00:00 AM,25.6337,28.4553,16.7943,22.6208
3/21/2025 12:00:00 AM,22.1903,30.3682,22.1903,24.0555
3/28/2025 12:00:00 AM,28.0115,32.0421,23.2425,24.1989
4/4/2025 12:00:00 AM,22.2966,31.3725,6.555,7.0813
